day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,30,3,10,3526.071111111111,873.26,3383.699176347456,730.8880652363456,3668.4430458747656,1015.6319347636544,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0138803604861827,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,9.801360426900317,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1917895951076898,5.034202046469558,5.0,4.0,Yes,9.801360426900317
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,31,4,1,196.1222222222222,1191.1844444444444,53.75028745856786,1048.81250968079,338.49415698587654,1333.5563792080986,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0126375622157315,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,11.198965677877153,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9260487290967401,8.420819490586933,6.0,5.0,Yes,11.198965677877153
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,32,4,2,555.3355555555555,1182.9266666666665,412.9636207919012,1040.5547319030122,697.7074903192098,1325.298601430321,284.7438695273087,False,No,True,Yes,No,Yes,Day 1,1.0,2026-06-29,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0308735187865669,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,4.172812784410023,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.2754237851691572,3.346541428902551,6.0,5.0,Yes,4.172812784410023
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,33,4,3,933.1288888888888,1184.991111111111,790.7569541252345,1042.6191763474567,1075.5008236525432,1327.3630458747657,284.7438695273087,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0111607212384428,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,5.439041495264155,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.7750043107259827,2.339024252360224,5.0,4.0,Yes,5.439041495264155
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,34,4,4,1302.6644444444444,1184.991111111111,1160.29250968079,1042.6191763474567,1445.0363792080989,1327.3630458747657,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0110569796245517,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,0.3774792772706703,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.3774792772706703,6.0,5.0,Yes,0.3774792772706703
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,36,4,6,2035.542222222222,1193.2488888888888,1893.170287458568,1050.8769541252343,2177.9141569858766,1335.620823652543,284.7438695273087,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0342140659655361,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,2.5504358027434373,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.19418365813116423,1.9678848283499444,6.0,5.0,Yes,2.5504358027434373
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,39,4,9,3160.664444444444,1184.991111111111,3018.29250968079,1042.6191763474567,3303.036379208099,1327.3630458747657,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0156930878980315,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,8.831843026937753,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1006341695898851,4.429306348578212,5.0,4.0,Yes,8.831843026937753
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,41,5,1,200.2511111111111,1494.6577777777777,57.87917634745675,1352.2858430141234,342.6230458747654,1637.029712541432,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0360670154493398,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,4.814205300211169,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.192682988798623,4.2361563338153,6.0,5.0,Yes,4.814205300211169
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,42,5,2,571.8511111111111,1496.7222222222222,429.4791763474568,1354.350287458568,714.2230458747654,1639.0941569858765,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0309968185004783,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,8.265682128033847,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9036216174287794,5.554817275747508,6.0,5.0,Yes,8.265682128033847
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,43,5,3,935.1933333333332,1504.98,792.821398569679,1362.6080652363455,1077.5652680969877,1647.3519347636543,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,14,14,0.0172967630343464,0.0172967630343464,80940,direct_cup_evidence,0.0063702596037269,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0172967630343464,3.620269091952628,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,3.620269091952628,6.0,5.0,Yes,3.602972328918282
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,44,5,4,1304.7288888888888,1502.9155555555556,1162.3569541252346,1360.543620791901,1447.100823652543,1645.2874903192098,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0105528990977222,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,8.426627856579723,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0318364542235106,5.331118493909191,6.0,5.0,Yes,8.426627856579723
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,50,5,10,3528.135555555556,1494.6577777777777,3385.763620791901,1352.2858430141234,3670.50749031921,1637.029712541432,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.027025606494392,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,9.683329986122091,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1827749466407607,4.9522301995590485,5.0,4.0,Yes,9.683329986122091
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,53,6,3,937.2577777777776,1814.6466666666663,794.8858430141235,1672.2747319030125,1079.629712541432,1957.0186014303208,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.023625847690641,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,3.108527131782946,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,3.108527131782946,6.0,5.0,Yes,3.108527131782946
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,54,6,4,1310.9222222222222,1855.9355555555555,1168.550287458568,1713.563620791901,1453.2941569858765,1998.3074903192096,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,11,11,0.0136381670303511,0.0136381670303511,80656,direct_cup_evidence,0.110593351047774,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0136381670303511,9.583255839636092,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0266721203477136,6.503239478592951,6.0,5.0,Yes,9.569617672605741
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,55,6,5,1680.4577777777777,1818.7755555555557,1538.0858430141234,1676.4036207919012,1822.829712541432,1961.1474903192095,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0071075676219141,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,15.860863685867974,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,2.4098707917253464,8.631251310691935,6.0,5.0,Yes,15.860863685867974
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,56,6,6,2085.088888888889,1866.2577777777776,1942.7169541252345,1723.885843014123,2227.4608236525432,2008.629712541432,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.1785796478460597,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,4.357891122932518,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.3224000236524578,3.390691051975144,6.0,5.0,Yes,4.357891122932518
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,60,6,10,3534.3288888888887,1814.6466666666663,3391.956954125234,1672.2747319030125,3676.700823652544,1957.0186014303208,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0149503703317225,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,8.71126850550753,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9994718270383105,4.7133811973542885,5.0,4.0,Yes,8.71126850550753
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,63,7,3,945.5155555555556,2128.442222222222,803.1436207919012,1986.070287458568,1087.8874903192095,2270.8141569858767,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0290692879068023,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,3.2096775973775125,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,3.2096775973775125,6.0,5.0,Yes,3.2096775973775125
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,65,7,5,1686.651111111111,2138.7644444444445,1544.2791763474568,1996.39250968079,1829.023045874765,2281.136379208099,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0069719569778698,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,5.211980817579882,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.3659721957455271,4.1140642303433,6.0,5.0,Yes,5.211980817579882
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,69,7,9,3173.051111111111,2132.571111111111,3030.679176347456,1990.1991763474568,3315.4230458747656,2274.9430458747656,284.7438695273087,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0221133593867817,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,10.924728192377088,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.568736460440928,4.649782350613376,5.0,4.0,Yes,10.924728192377088
7,Day 7,2026-07-07,10,8,3.0,Tray 9,9,M,Microbes,Ideal,Inside,Inside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125629_0009,70,7,10,3538.4577777777777,2124.313333333333,3396.085843014123,1981.941398569679,3680.829712541432,2266.685268096988,284.7438695273087,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,81225,direct_cup_evidence,0.0361600610428114,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Ideal,Ideal | Inside,Microbes | Inside,0.0,0.0143486274985927,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.0143486274985927,6.0,5.0,Yes,0.0143486274985927
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,3,1,3,914.4488888888887,233.78444444444443,772.3289452379975,91.66450079355305,1056.5688325397805,375.90438809533583,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0154980770482387,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,2.173917896961621,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.11736720107629184,1.7044490926564533,5.0,4.0,Yes,2.173917896961621
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,4,1,4,1293.0555555555554,225.5088888888889,1150.9356119046645,83.38894523799748,1435.1754992064468,367.62883253978026,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0315903401897725,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,6.632434344547526,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.7657794486865139,3.56931654980147,5.0,4.0,Yes,6.632434344547526
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,9,1,9,3136.4355555555558,227.57777777777775,2994.3156119046644,85.45783412688637,3278.5554992064467,369.6977214286692,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,11,11,0.0135426285010772,0.0135426285010772,81225,direct_cup_evidence,0.0265601606084564,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0135426285010772,1.5894526825467956,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.028463393102976964,1.4755991101348878,5.0,4.0,Yes,1.5759100540457185
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,10,1,10,3504.697777777778,237.92222222222225,3362.5778341268865,95.80227857133082,3646.817721428669,380.0421658731136,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0427346217188011,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,1.927856784113907,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.07892006885661451,1.6121765086874489,5.0,4.0,Yes,1.927856784113907
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,12,2,2,552.3933333333333,550.3244444444445,410.2733896824419,408.20450079355305,694.5132769842247,692.4443880953359,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80940,direct_cup_evidence,0.0369226096814658,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,2.779134068107491,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.052328159257791995,2.569821431076323,5.0,4.0,Yes,2.779134068107491
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,14,2,4,1282.711111111111,548.2555555555556,1140.5911674602198,406.1356119046641,1424.8310547620024,690.375499206447,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0134652514851718,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,7.838666964260039,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0445500018485476,3.6604669568658488,5.0,4.0,Yes,7.838666964260039
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,15,2,5,1655.111111111111,542.0488888888889,1512.99116746022,399.9289452379975,1797.2310547620025,684.1688325397803,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0149800319215184,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,4.613063192796537,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.31976757896684305,3.333992876929165,5.0,4.0,Yes,4.613063192796537
7,Day 7,2026-07-07,10,8,3.0,Tray 11,11,N/M,No Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125749_0011,19,2,9,3148.8488888888887,542.0488888888889,3006.728945237998,399.9289452379975,3290.96883253978,684.1688325397803,284.2398873017828,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0165608351232885,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,No Microbes | Heat,Heat | Dynamic Heat,No Microbes | Dynamic Heat,0.0,6.268721838852319,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.6905763554675035,3.5064164169823053,5.0,4.0,Yes,6.268721838852319
